PUBLICATION_DATE,UID,UNIQUE_ID,SITE_ID,VISIT_NO,DATE_COL,PSTL_CODE,LAB,SAMPLE_TYPE,SAMPLE_ID,NOT_COLLECTED,MATRIX,BATCH_ID,ANALYTE,RESULT,RESULT_UNITS,MDL,RL,QA_FLAG,NARS_FLAG,DATE_RECEIVED,DATE_ANALYZED,LAB_SAMPLE_ID,LAB_COMMENT
8/13/2024,2021520,NLA_WY-10128,NLA22_WY-10043,1,8/17/2022,WY,GreenWater,MICZ,225244,,WATER,220926-3,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/31/2022,9/26/2022,88-225244,
8/13/2024,2021520,NLA_WY-10128,NLA22_WY-10043,1,8/17/2022,WY,GreenWater,MICZ,225244,,WATER,220921-3,MICX,,ug/L,0.1,0.15,ND,ND,8/31/2022,9/21/2022,88-225244,
8/13/2024,2021521,NLA_IL-10056,NLA22_IL-10006,1,8/17/2022,IL,GreenWater,MICZ,220764,,WATER,220926-3,CYLSPER,,ug/L,0.05,0.1,ND,ND,9/8/2022,9/26/2022,17-220764,
8/13/2024,2021521,NLA_IL-10056,NLA22_IL-10006,1,8/17/2022,IL,GreenWater,MICZ,220764,,WATER,220921-3,MICX,0.32,ug/L,0.1,0.15,,,9/8/2022,9/21/2022,17-220764,
8/13/2024,2021522,NLA_MO-10110,NLA22_MO-10041,1,8/17/2022,MO,GreenWater,MICZ,224864,,WATER,221107-1,MICX,,ug/L,0.1,0.15,ND,ND,11/3/2022,11/7/2022,2-224864,
8/13/2024,2021522,NLA_MO-10110,NLA22_MO-10041,1,8/17/2022,MO,GreenWater,MICZ,224864,,WATER,221107-1,CYLSPER,,ug/L,0.05,0.1,ND,ND,11/3/2022,11/7/2022,2-224864,
8/13/2024,2021523,NLA_MS-10046,NLA22_MS-10001,2,8/17/2022,MS,GreenWater,MICZ,210044,,WATER,220926-3,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/31/2022,9/26/2022,89-210044,
8/13/2024,2021523,NLA_MS-10046,NLA22_MS-10001,2,8/17/2022,MS,GreenWater,MICZ,210044,,WATER,220921-3,MICX,0.1,ug/L,0.1,0.15,J,L,8/31/2022,9/21/2022,89-210044,
8/13/2024,2021524,NLA_ID-10177,NLA22_ID-10018,2,8/17/2022,ID,GreenWater,MICZ,224104,,WATER,221024-1,MICX,,ug/L,0.1,0.15,ND,ND,9/22/2022,10/24/2022,25-224104,
8/13/2024,2021524,NLA_ID-10177,NLA22_ID-10018,2,8/17/2022,ID,GreenWater,MICZ,224104,,WATER,221027-1,CYLSPER,,ug/L,0.05,0.1,ND,ND,9/22/2022,10/27/2022,25-224104,
8/13/2024,2021525,NLA_OR-10278,NLA22_OR-10011,1,8/17/2022,OR,GreenWater,MICZ,225084,,WATER,221024-4,MICX,,ug/L,0.1,0.15,"ND, Q","ND,Q",10/13/2022,10/24/2022,48-225084,
8/13/2024,2021525,NLA_OR-10278,NLA22_OR-10011,1,8/17/2022,OR,GreenWater,MICZ,225084,,WATER,221027-4,CYLSPER,,ug/L,0.05,0.1,ND,ND,10/13/2022,10/27/2022,48-225084,
8/13/2024,2021526,NLA_NY-10050,NLA22_NY-10031,1,8/18/2022,NY,GreenWater,MICZ,223584,,WATER,220921-3,MICX,,ug/L,0.1,0.15,ND,ND,8/31/2022,9/21/2022,90-223584,
8/13/2024,2021526,NLA_NY-10050,NLA22_NY-10031,1,8/18/2022,NY,GreenWater,MICZ,223584,,WATER,220926-3,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/31/2022,9/26/2022,90-223584,
8/13/2024,2021527,NLA_OH-10097,NLA22_OH-10032,1,8/18/2022,OH,GreenWater,MICZ,210164,,WATER,221024-1,MICX,,ug/L,0.1,0.15,ND,ND,9/22/2022,10/24/2022,26-210164,
8/13/2024,2021527,NLA_OH-10097,NLA22_OH-10032,1,8/18/2022,OH,GreenWater,MICZ,210164,,WATER,221027-1,CYLSPER,,ug/L,0.05,0.1,ND,ND,9/22/2022,10/27/2022,26-210164,
8/13/2024,2021528,NLA_FL-10122,NLA22_FL-10019,1,8/17/2022,FL,GreenWater,MICZ,225264,,WATER,220921-3,MICX,0.1,ug/L,0.1,0.15,J,L,8/31/2022,9/21/2022,91-225264,
8/13/2024,2021528,NLA_FL-10122,NLA22_FL-10019,1,8/17/2022,FL,GreenWater,MICZ,225264,,WATER,220926-3,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/31/2022,9/26/2022,91-225264,
8/13/2024,2021529,NLA_TN-10002,NLA22_TN-10002,2,8/18/2022,TN,GreenWater,MICZ,222584,,WATER,220921-4,MICX,,ug/L,0.1,0.15,ND,ND,9/8/2022,9/21/2022,36-222584,
8/13/2024,2021529,NLA_TN-10002,NLA22_TN-10002,2,8/18/2022,TN,GreenWater,MICZ,222584,,WATER,220926-4,CYLSPER,,ug/L,0.05,0.1,ND,ND,9/8/2022,9/26/2022,36-222584,
8/13/2024,2021530,NLA_SD-10251,NLA22_SD-10087,1,8/18/2022,SD,GreenWater,MICZ,228404,,WATER,220923-1,MICX,22.1,ug/L,1,1.5,"DIL, RR",,9/8/2022,9/23/2022,47-228404,
8/13/2024,2021530,NLA_SD-10251,NLA22_SD-10087,1,8/18/2022,SD,GreenWater,MICZ,228404,,WATER,220926-4,CYLSPER,,ug/L,0.05,0.1,ND,ND,9/8/2022,9/26/2022,47-228404,
8/13/2024,2021531,NLA_GA-10095,NLA22_GA-10028,1,8/18/2022,GA,GreenWater,MICZ,228284,,WATER,220921-3,MICX,,ug/L,0.1,0.15,ND,ND,9/8/2022,9/21/2022,18-228284,
8/13/2024,2021531,NLA_GA-10095,NLA22_GA-10028,1,8/18/2022,GA,GreenWater,MICZ,228284,,WATER,220926-3,CYLSPER,,ug/L,0.05,0.1,ND,ND,9/8/2022,9/26/2022,18-228284,
8/13/2024,2021532,NLA_ND-10227,NLA22_ND-10102,1,8/18/2022,ND,GreenWater,MICZ,226184,,WATER,221024-1,MICX,4.5,ug/L,0.1,0.15,,,9/22/2022,10/24/2022,27-226184,
8/13/2024,2021532,NLA_ND-10227,NLA22_ND-10102,1,8/18/2022,ND,GreenWater,MICZ,226184,,WATER,221027-1,CYLSPER,,ug/L,0.05,0.1,ND,ND,9/22/2022,10/27/2022,27-226184,
8/13/2024,2021533,NLA_UT-10044,NES22-10160,1,8/17/2022,UT,GreenWater,MICZ,225004,,WATER,220926-3,CYLSPER,,ug/L,0.05,0.1,ND,ND,9/8/2022,9/26/2022,19-225004,
8/13/2024,2021533,NLA_UT-10044,NES22-10160,1,8/17/2022,UT,GreenWater,MICZ,225004,,WATER,220921-3,MICX,,ug/L,0.1,0.15,ND,ND,9/8/2022,9/21/2022,19-225004,
8/13/2024,2021534,NLA_UT-10043,NES22-10168,1,8/17/2022,UT,GreenWater,MICZ,208264,,WATER,220921-3,MICX,,ug/L,0.1,0.15,ND,ND,9/8/2022,9/21/2022,20-208264,
8/13/2024,2021534,NLA_UT-10043,NES22-10168,1,8/17/2022,UT,GreenWater,MICZ,208264,,WATER,220926-3,CYLSPER,,ug/L,0.05,0.1,ND,ND,9/8/2022,9/26/2022,20-208264,
8/13/2024,2021535,NLA_IL-10061,NLA22_IL-10010,1,8/18/2022,IL,GreenWater,MICZ,216184,,WATER,220926-3,CYLSPER,,ug/L,0.05,0.1,ND,ND,9/8/2022,9/26/2022,21-216184,
8/13/2024,2021535,NLA_IL-10061,NLA22_IL-10010,1,8/18/2022,IL,GreenWater,MICZ,216184,,WATER,220921-3,MICX,,ug/L,0.1,0.15,ND,ND,9/8/2022,9/21/2022,21-216184,
8/13/2024,2021536,NLA_PA-10013,NES22-10013,1,8/18/2022,PA,GreenWater,MICZ,203184,,WATER,220926-2,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/31/2022,9/26/2022,69-203184,
8/13/2024,2021536,NLA_PA-10013,NES22-10013,1,8/18/2022,PA,GreenWater,MICZ,203184,,WATER,220921-2,MICX,0.16,ug/L,0.1,0.15,,,8/31/2022,9/21/2022,69-203184,
8/13/2024,2021537,NLA_MT-10342,NLA22_MT-10164,1,8/18/2022,MT,GreenWater,MICZ,224264,,WATER,220923-1,MICX,2.95,ug/L,0.5,0.75,"DIL, RR",,9/8/2022,9/23/2022,22-224264,
8/13/2024,2021537,NLA_MT-10342,NLA22_MT-10164,1,8/18/2022,MT,GreenWater,MICZ,224264,,WATER,220926-3,CYLSPER,,ug/L,0.05,0.1,ND,ND,9/8/2022,9/26/2022,22-224264,
8/13/2024,2021538,NLA_ME-10026,NES22-10003,1,8/17/2022,ME,GreenWater,MICZ,203724,,WATER,221027-5,CYLSPER,,ug/L,0.05,0.1,ND,ND,10/13/2022,10/27/2022,70-203724,
8/13/2024,2021538,NLA_ME-10026,NES22-10003,1,8/17/2022,ME,GreenWater,MICZ,203724,,WATER,221024-5,MICX,,ug/L,0.1,0.15,ND,ND,10/13/2022,10/24/2022,70-203724,
8/13/2024,2021539,NLA_ME-10024,NES22-10005,1,8/18/2022,ME,GreenWater,MICZ,203684,,WATER,221024-5,MICX,0.16,ug/L,0.1,0.15,,,10/13/2022,10/24/2022,71-203684,
8/13/2024,2021539,NLA_ME-10024,NES22-10005,1,8/18/2022,ME,GreenWater,MICZ,203684,,WATER,221027-5,CYLSPER,,ug/L,0.05,0.1,ND,ND,10/13/2022,10/27/2022,71-203684,
8/13/2024,2021540,NLA_MO-10113,NLA22_MO-10044,1,8/18/2022,MO,GreenWater,MICZ,224924,,WATER,220921-3,MICX,,ug/L,0.1,0.15,ND,ND,9/8/2022,9/21/2022,23-224924,
8/13/2024,2021540,NLA_MO-10113,NLA22_MO-10044,1,8/18/2022,MO,GreenWater,MICZ,224924,,WATER,220926-3,CYLSPER,,ug/L,0.05,0.1,ND,ND,9/8/2022,9/26/2022,23-224924,
8/13/2024,2021541,NLA_OH-10068,NLA22_OH-10004,2,8/19/2022,OH,GreenWater,MICZ,227524,,WATER,220923-1,MICX,3,ug/L,0.5,0.75,"DIL, RR",,9/8/2022,9/23/2022,82-227524,
8/13/2024,2021541,NLA_OH-10068,NLA22_OH-10004,2,8/19/2022,OH,GreenWater,MICZ,227524,,WATER,220926-5,CYLSPER,,ug/L,0.05,0.1,ND,ND,9/8/2022,9/26/2022,82-227524,
8/13/2024,2021542,NLA_IL-10070,NLA22_IL-10019,1,8/19/2022,IL,GreenWater,MICZ,216224,,WATER,220921-3,MICX,,ug/L,0.1,0.15,ND,ND,8/31/2022,9/21/2022,92-216224,
8/13/2024,2021542,NLA_IL-10070,NLA22_IL-10019,1,8/19/2022,IL,GreenWater,MICZ,216224,,WATER,220926-3,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/31/2022,9/26/2022,92-216224,
8/13/2024,2021543,NLA_ND-10179,NLA22_ND-10057,1,8/21/2022,ND,GreenWater,MICZ,229884,,WATER,221025-1,MICX,13.9,ug/L,1,1.5,"DIL, RR",,9/22/2022,10/25/2022,28-229884,
8/13/2024,2021543,NLA_ND-10179,NLA22_ND-10057,1,8/21/2022,ND,GreenWater,MICZ,229884,,WATER,221027-1,CYLSPER,,ug/L,0.05,0.1,ND,ND,9/22/2022,10/27/2022,28-229884,
8/13/2024,2021544,NLA_VT-10029,NLA22_VT-10010,2,8/25/2022,VT,GreenWater,MICZ,227644,,WATER,221024-1,MICX,,ug/L,0.1,0.15,ND,ND,9/22/2022,10/24/2022,29-227644,
8/13/2024,2021544,NLA_VT-10029,NLA22_VT-10010,2,8/25/2022,VT,GreenWater,MICZ,227644,,WATER,221027-1,CYLSPER,,ug/L,0.05,0.1,ND,ND,9/22/2022,10/27/2022,29-227644,
8/13/2024,2021545,NLA_OH-10069,NLA22_OH-10005,2,8/22/2022,OH,GreenWater,MICZ,225844,,WATER,220926-5,CYLSPER,,ug/L,0.05,0.1,ND,ND,9/8/2022,9/26/2022,83-225844,
8/13/2024,2021545,NLA_OH-10069,NLA22_OH-10005,2,8/22/2022,OH,GreenWater,MICZ,225844,,WATER,220921-5,MICX,1.35,ug/L,0.1,0.15,,,9/8/2022,9/21/2022,83-225844,
8/13/2024,2021546,NLA_NY-10054,NLA22_NY-10017,1,8/22/2022,NY,GreenWater,MICZ,227904,,WATER,220921-4,MICX,,ug/L,0.1,0.15,ND,ND,9/8/2022,9/21/2022,37-227904,
8/13/2024,2021546,NLA_NY-10054,NLA22_NY-10017,1,8/22/2022,NY,GreenWater,MICZ,227904,,WATER,220926-4,CYLSPER,,ug/L,0.05,0.1,ND,ND,9/8/2022,9/26/2022,37-227904,
8/13/2024,2021547,NLA_OR-10150,NLA22_OR-10034,2,8/22/2022,OR,GreenWater,MICZ,221264,,WATER,221024-4,MICX,0.15,ug/L,0.1,0.15,Q,Q,10/13/2022,10/24/2022,49-221264,
8/13/2024,2021547,NLA_OR-10150,NLA22_OR-10034,2,8/22/2022,OR,GreenWater,MICZ,221264,,WATER,221027-4,CYLSPER,,ug/L,0.05,0.1,ND,ND,10/13/2022,10/27/2022,49-221264,
8/13/2024,2021548,NLA_UT-10349,NLA22_UT-10018,2,8/22/2022,UT,GreenWater,MICZ,213864,,WATER,220921-4,MICX,,ug/L,0.1,0.15,ND,ND,9/8/2022,9/21/2022,38-213864,
8/13/2024,2021548,NLA_UT-10349,NLA22_UT-10018,2,8/22/2022,UT,GreenWater,MICZ,213864,,WATER,220926-4,CYLSPER,,ug/L,0.05,0.1,ND,ND,9/8/2022,9/26/2022,38-213864,
8/13/2024,2021549,NLA_MI-10176,NLA22_MI-10046,1,8/22/2022,MI,GreenWater,MICZ,222904,,WATER,221107-1,CYLSPER,,ug/L,0.05,0.1,ND,ND,11/3/2022,11/7/2022,3-222904,
8/13/2024,2021549,NLA_MI-10176,NLA22_MI-10046,1,8/22/2022,MI,GreenWater,MICZ,222904,,WATER,221107-1,MICX,,ug/L,0.1,0.15,ND,ND,11/3/2022,11/7/2022,3-222904,
8/13/2024,2021550,NLA_IL-10088,NLA22_IL-10037,1,8/21/2022,IL,GreenWater,MICZ,230184,,WATER,220921-4,MICX,0.83,ug/L,0.1,0.15,,,9/8/2022,9/21/2022,39-230184,
8/13/2024,2021550,NLA_IL-10088,NLA22_IL-10037,1,8/21/2022,IL,GreenWater,MICZ,230184,,WATER,220926-4,CYLSPER,0.07,ug/L,0.05,0.1,J,L,9/8/2022,9/26/2022,39-230184,
8/13/2024,2021551,NLA_IL-10055,NLA22_IL-10005,1,8/22/2022,IL,GreenWater,MICZ,207344,,WATER,220926-4,CYLSPER,,ug/L,0.05,0.1,ND,ND,9/8/2022,9/26/2022,40-207344,
8/13/2024,2021551,NLA_IL-10055,NLA22_IL-10005,1,8/22/2022,IL,GreenWater,MICZ,207344,,WATER,220921-4,MICX,0.26,ug/L,0.1,0.15,,,9/8/2022,9/21/2022,40-207344,
8/13/2024,2021552,NLA_MN-10175,NLA22_MN-10059,1,8/22/2022,MN,GreenWater,MICZ,212924,,WATER,220926-4,CYLSPER,,ug/L,0.05,0.1,ND,ND,9/8/2022,9/26/2022,48-212924,
8/13/2024,2021552,NLA_MN-10175,NLA22_MN-10059,1,8/22/2022,MN,GreenWater,MICZ,212924,,WATER,220921-4,MICX,,ug/L,0.1,0.15,ND,ND,9/8/2022,9/21/2022,48-212924,
8/13/2024,2021553,NLA_OH-10089,NLA22_OH-10008,1,8/23/2022,OH,GreenWater,MICZ,225944,,WATER,220921-5,MICX,,ug/L,0.1,0.15,ND,ND,9/8/2022,9/21/2022,84-225944,
8/13/2024,2021553,NLA_OH-10089,NLA22_OH-10008,1,8/23/2022,OH,GreenWater,MICZ,225944,,WATER,220926-5,CYLSPER,,ug/L,0.05,0.1,ND,ND,9/8/2022,9/26/2022,84-225944,
8/13/2024,2021554,NLA_TX-10031,NES22-10106,1,8/23/2022,TX,GreenWater,MICZ,210364,,WATER,220921-4,MICX,,ug/L,0.1,0.15,ND,ND,9/8/2022,9/21/2022,41-210364,
8/13/2024,2021554,NLA_TX-10031,NES22-10106,1,8/23/2022,TX,GreenWater,MICZ,210364,,WATER,220926-4,CYLSPER,,ug/L,0.05,0.1,ND,ND,9/8/2022,9/26/2022,41-210364,
8/13/2024,2021555,NLA_NY-10003,NES22-10010,1,8/23/2022,NY,GreenWater,MICZ,203664,,WATER,220921-5,MICX,,ug/L,0.1,0.15,ND,ND,9/8/2022,9/21/2022,85-203664,
8/13/2024,2021555,NLA_NY-10003,NES22-10010,1,8/23/2022,NY,GreenWater,MICZ,203664,,WATER,220926-5,CYLSPER,,ug/L,0.05,0.1,ND,ND,9/8/2022,9/26/2022,85-203664,
8/13/2024,2021556,NLA_ND-10266,NLA22_ND-10038,1,8/23/2022,ND,GreenWater,MICZ,226244,,WATER,220926-4,CYLSPER,,ug/L,0.05,0.1,ND,ND,9/8/2022,9/26/2022,49-226244,
8/13/2024,2021556,NLA_ND-10266,NLA22_ND-10038,1,8/23/2022,ND,GreenWater,MICZ,226244,,WATER,220921-4,MICX,0.35,ug/L,0.1,0.15,,,9/8/2022,9/21/2022,49-226244,
8/13/2024,2021557,NLA_OK-10136,NLA22_OK-10007,1,8/22/2022,OK,GreenWater,MICZ,225324,,WATER,220921-4,MICX,4.05,ug/L,0.1,0.15,,,9/8/2022,9/21/2022,42-225324,
8/13/2024,2021557,NLA_OK-10136,NLA22_OK-10007,1,8/22/2022,OK,GreenWater,MICZ,225324,,WATER,220926-4,CYLSPER,,ug/L,0.05,0.1,ND,ND,9/8/2022,9/26/2022,42-225324,
8/13/2024,2021558,NLA_OK-10206,NLA22_OK-10024,1,8/23/2022,OK,GreenWater,MICZ,225484,,WATER,220926-4,CYLSPER,,ug/L,0.05,0.1,ND,ND,9/8/2022,9/26/2022,43-225484,
8/13/2024,2021558,NLA_OK-10206,NLA22_OK-10024,1,8/23/2022,OK,GreenWater,MICZ,225484,,WATER,220921-4,MICX,0.12,ug/L,0.1,0.15,J,L,9/8/2022,9/21/2022,43-225484,
8/13/2024,2021559,NLA_MN-10377,NLA22_MN-10090,1,8/23/2022,MN,GreenWater,MICZ,212864,,WATER,220926-4,CYLSPER,,ug/L,0.05,0.1,ND,ND,9/8/2022,9/26/2022,50-212864,
8/13/2024,2021559,NLA_MN-10377,NLA22_MN-10090,1,8/23/2022,MN,GreenWater,MICZ,212864,,WATER,220921-4,MICX,,ug/L,0.1,0.15,ND,ND,9/8/2022,9/21/2022,50-212864,
8/13/2024,2021560,NLA_MN-10177,NLA22_MN-10061,1,8/23/2022,MN,GreenWater,MICZ,212964,,WATER,220926-4,CYLSPER,,ug/L,0.05,0.1,ND,ND,9/8/2022,9/26/2022,51-211964,
8/13/2024,2021560,NLA_MN-10177,NLA22_MN-10061,1,8/23/2022,MN,GreenWater,MICZ,212964,,WATER,220923-1,MICX,19.8,ug/L,0.5,0.75,"DIL, RR",,9/8/2022,9/23/2022,51-211964,
8/13/2024,2021561,NLA_TX-10348,NLA22_TX-10130,1,8/23/2022,TX,GreenWater,MICZ,228784,,WATER,220921-4,MICX,0.17,ug/L,0.1,0.15,,,9/8/2022,9/21/2022,52-228784,
8/13/2024,2021561,NLA_TX-10348,NLA22_TX-10130,1,8/23/2022,TX,GreenWater,MICZ,228784,,WATER,220926-4,CYLSPER,0.06,ug/L,0.05,0.1,J,L,9/8/2022,9/26/2022,52-228784,
8/13/2024,2021562,NLA_NC-10081,NLA22_NC-10011,1,8/23/2022,NC,GreenWater,MICZ,226724,,WATER,220928-1,CYLSPER,3.55,ug/L,0.25,0.5,"RR, DIL",,9/8/2022,9/28/2022,53-226724,
8/13/2024,2021562,NLA_NC-10081,NLA22_NC-10011,1,8/23/2022,NC,GreenWater,MICZ,226724,,WATER,220921-4,MICX,0.49,ug/L,0.1,0.15,,,9/8/2022,9/21/2022,53-226724,
8/13/2024,2021563,NLA_OK-10254,NLA22_OK-10122,1,8/23/2022,OK,GreenWater,MICZ,225384,,WATER,220926-4,CYLSPER,,ug/L,0.05,0.1,ND,ND,9/8/2022,9/26/2022,44-225384,
8/13/2024,2021563,NLA_OK-10254,NLA22_OK-10122,1,8/23/2022,OK,GreenWater,MICZ,225384,,WATER,220921-4,MICX,0.1,ug/L,0.1,0.15,J,L,9/8/2022,9/21/2022,44-225384,
8/13/2024,2021564,NLA_GA-10137,NLA22_GA-10087,1,8/23/2022,GA,GreenWater,MICZ,228344,,WATER,220921-5,MICX,,ug/L,0.1,0.15,ND,ND,9/8/2022,9/21/2022,86-228344,
8/13/2024,2021564,NLA_GA-10137,NLA22_GA-10087,1,8/23/2022,GA,GreenWater,MICZ,228344,,WATER,220926-5,CYLSPER,,ug/L,0.05,0.1,ND,ND,9/8/2022,9/26/2022,86-228344,
8/13/2024,2021565,NLA_FL-10142,NLA22_FL-10033,1,8/23/2022,FL,GreenWater,MICZ,223704,,WATER,221027-2,CYLSPER,0.87,ug/L,0.05,0.1,,,9/22/2022,10/27/2022,71-223704,
8/13/2024,2021565,NLA_FL-10142,NLA22_FL-10033,1,8/23/2022,FL,GreenWater,MICZ,223704,,WATER,221024-2,MICX,,ug/L,0.1,0.15,ND,ND,9/22/2022,10/24/2022,71-223704,
8/13/2024,2021566,NLA_WI-10245,NLA22_WI-10120,1,8/23/2022,WI,WSLOH,MICZ,222184,,WATER,ET 1886,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/25/2022,10/25/2022,638907001,
8/13/2024,2021566,NLA_WI-10245,NLA22_WI-10120,1,8/23/2022,WI,WSLOH,MICZ,222184,,WATER,ET 1865,MICX,0.84,ug/L,0.1,0.15,,,8/25/2022,9/23/2022,638907001,
8/13/2024,2021567,NLA_CA-10227,NLA22_CA-10030,1,8/22/2022,CA,GreenWater,MICZ,223924,,WATER,220926-4,CYLSPER,,ug/L,0.05,0.1,ND,ND,9/8/2022,9/26/2022,54-223924,
8/13/2024,2021567,NLA_CA-10227,NLA22_CA-10030,1,8/22/2022,CA,GreenWater,MICZ,223924,,WATER,220921-4,MICX,,ug/L,0.1,0.15,ND,ND,9/8/2022,9/21/2022,54-223924,
8/13/2024,2021568,NLA_ND-10280,NLA22_ND-10136,1,8/23/2022,ND,GreenWater,MICZ,218244,,WATER,221024-1,MICX,1.58,ug/L,0.1,0.15,,,9/22/2022,10/24/2022,30-218244,
8/13/2024,2021568,NLA_ND-10280,NLA22_ND-10136,1,8/23/2022,ND,GreenWater,MICZ,218244,,WATER,221027-1,CYLSPER,,ug/L,0.05,0.1,ND,ND,9/22/2022,10/27/2022,30-218244,
8/13/2024,2021569,NLA_WI-10134,NLA22_WI-10011,1,8/23/2022,WI,WSLOH,MICZ,221964,,WATER,ET 1865,MICX,,ug/L,0.1,0.15,ND,ND,8/25/2022,9/23/2022,638912001,
8/13/2024,2021569,NLA_WI-10134,NLA22_WI-10011,1,8/23/2022,WI,WSLOH,MICZ,221964,,WATER,ET 1886,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/25/2022,10/25/2022,638912001,
8/13/2024,2021570,NLA_WI-10237,NLA22_WI-10112,1,8/22/2022,WI,WSLOH,MICZ,222004,,WATER,ET 1886,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/25/2022,10/25/2022,638913001,
8/13/2024,2021570,NLA_WI-10237,NLA22_WI-10112,1,8/22/2022,WI,WSLOH,MICZ,222004,,WATER,ET 1865,MICX,,ug/L,0.1,0.15,ND,ND,8/25/2022,9/23/2022,638913001,
8/13/2024,2021571,NLA_SD-10189,NLA22_SD-10004,1,8/23/2022,SD,GreenWater,MICZ,228544,,WATER,220926-4,CYLSPER,,ug/L,0.05,0.1,ND,ND,9/8/2022,9/26/2022,55-228544,
8/13/2024,2021571,NLA_SD-10189,NLA22_SD-10004,1,8/23/2022,SD,GreenWater,MICZ,228544,,WATER,220921-4,MICX,,ug/L,0.1,0.15,ND,ND,9/8/2022,9/21/2022,55-228544,
8/13/2024,2021572,NLA_MN-10350,NLA22_MN-10043,1,8/24/2022,MN,GreenWater,MICZ,211884,,WATER,220926-4,CYLSPER,,ug/L,0.05,0.1,ND,ND,9/8/2022,9/26/2022,56-211884,
8/13/2024,2021572,NLA_MN-10350,NLA22_MN-10043,1,8/24/2022,MN,GreenWater,MICZ,211884,,WATER,220921-4,MICX,0.16,ug/L,0.1,0.15,,,9/8/2022,9/21/2022,56-211884,
8/13/2024,2021573,NLA_ID-10181,NLA22_ID-10022,1,8/23/2022,ID,GreenWater,MICZ,209664,,WATER,221024-1,MICX,,ug/L,0.1,0.15,ND,ND,9/22/2022,10/24/2022,31-209664,
8/13/2024,2021573,NLA_ID-10181,NLA22_ID-10022,1,8/23/2022,ID,GreenWater,MICZ,209664,,WATER,221027-1,CYLSPER,,ug/L,0.05,0.1,ND,ND,9/22/2022,10/27/2022,31-209664,
8/13/2024,2021574,NLA_NC-10085,NLA22_NC-10029,1,8/24/2022,NC,GreenWater,MICZ,225784,,WATER,220926-4,CYLSPER,,ug/L,0.05,0.1,ND,ND,9/8/2022,9/26/2022,57-225784,
8/13/2024,2021574,NLA_NC-10085,NLA22_NC-10029,1,8/24/2022,NC,GreenWater,MICZ,225784,,WATER,220921-4,MICX,0.18,ug/L,0.1,0.15,,,9/8/2022,9/21/2022,57-225784,
8/13/2024,2021575,NLA_CT-10061,NLA22_CT-10008,1,8/24/2022,CT,GreenWater,MICZ,206144,,WATER,220921-4,MICX,0.3,ug/L,0.1,0.15,,,9/8/2022,9/21/2022,45-206144,
8/13/2024,2021575,NLA_CT-10061,NLA22_CT-10008,1,8/24/2022,CT,GreenWater,MICZ,206144,,WATER,220926-4,CYLSPER,,ug/L,0.05,0.1,ND,ND,9/8/2022,9/26/2022,45-206144,
8/13/2024,2021576,NLA_WY-10134,NLA22_WY-10016,1,8/23/2022,WY,GreenWater,MICZ,227884,,WATER,220921-4,MICX,,ug/L,0.1,0.15,ND,ND,9/8/2022,9/21/2022,58-227884,
8/13/2024,2021576,NLA_WY-10134,NLA22_WY-10016,1,8/23/2022,WY,GreenWater,MICZ,227884,,WATER,220926-4,CYLSPER,,ug/L,0.05,0.1,ND,ND,9/8/2022,9/26/2022,58-227884,
8/13/2024,2021577,NLA_WY-10165,NLA22_WY-10067,1,8/22/2022,WY,GreenWater,MICZ,227924,,WATER,220921-4,MICX,,ug/L,0.1,0.15,ND,ND,9/8/2022,9/21/2022,59-227924,
8/13/2024,2021577,NLA_WY-10165,NLA22_WY-10067,1,8/22/2022,WY,GreenWater,MICZ,227924,,WATER,220926-4,CYLSPER,,ug/L,0.05,0.1,ND,ND,9/8/2022,9/26/2022,59-227924,
8/13/2024,2021578,NLA_CA-10323,NLA22_CA-10164,1,8/23/2022,CA,GreenWater,MICZ,223944,,WATER,220921-4,MICX,,ug/L,0.1,0.15,ND,ND,9/8/2022,9/21/2022,46-223944,
8/13/2024,2021578,NLA_CA-10323,NLA22_CA-10164,1,8/23/2022,CA,GreenWater,MICZ,223944,,WATER,220926-4,CYLSPER,,ug/L,0.05,0.1,ND,ND,9/8/2022,9/26/2022,46-223944,
8/13/2024,2021579,NLA_TX-10325,NLA22_TX-10031,1,8/24/2022,TX,GreenWater,MICZ,228824,,WATER,220921-4,MICX,0.12,ug/L,0.1,0.15,J,L,9/8/2022,9/21/2022,60-228824,
8/13/2024,2021579,NLA_TX-10325,NLA22_TX-10031,1,8/24/2022,TX,GreenWater,MICZ,228824,,WATER,220926-4,CYLSPER,0.05,ug/L,0.05,0.1,J,L,9/8/2022,9/26/2022,60-228824,
8/13/2024,2021580,NLA_WA-10169,NLA22_WA-10058,1,8/24/2022,WA,GreenWater,MICZ,214964,,WATER,220926-5,CYLSPER,,ug/L,0.05,0.1,ND,ND,9/8/2022,9/26/2022,87-214964,
